WP_011243141.1	153	760	216	3.5185
WP_011243142.1	277	1324	364	3.6374
WP_011243143.1	35	186	42	4.4286
WP_011243144.1	144	691	192	3.5990
WP_011243145.1	508	2601	668	3.8937
WP_011243146.1	31	175	38	4.6053
WP_011243147.1	168	812	258	3.1473
WP_011243148.1	307	1536	428	3.5888
WP_011243149.1	261	1250	354	3.5311
WP_011243150.1	184	882	256	3.4453
WP_011243151.1	91	459	122	3.7623
WP_011243153.1	112	559	160	3.4937
WP_011243154.1	539	2696	767	3.5150
WP_011243155.1	386	1849	533	3.4690
WP_011243156.1	555	2570	712	3.6096
WP_011243157.1	249	1134	316	3.5886
WP_011243158.1	341	1665	476	3.4979
WP_011243159.1	319	1607	426	3.7723
WP_011243160.1	232	1104	311	3.5498
WP_011243161.1	271	1502	384	3.9115
WP_011243162.1	107	487	148	3.2905
WP_011243163.1	211	1034	286	3.6154
WP_011243166.1	173	869	231	3.7619
WP_011243167.1	342	1790	478	3.7448
WP_011243168.1	360	1828	509	3.5914
WP_011243171.1	338	1644	469	3.5053
WP_011243172.1	199	974	282	3.4539
WP_011243173.1	103	527	146	3.6096
WP_011243174.1	206	1029	315	3.2667
WP_011243175.1	248	1207	334	3.6138
WP_011243177.1	632	3085	883	3.4938
WP_011243182.1	70	355	94	3.7766
WP_011243183.1	113	565	156	3.6218
WP_011243184.1	461	2329	596	3.9077
WP_011243185.1	352	1855	459	4.0414
WP_011243186.1	188	954	247	3.8623
WP_011243187.1	243	1163	325	3.5785
WP_011243188.1	529	2661	751	3.5433
WP_011243189.1	806	3971	1151	3.4500
WP_011243190.1	161	835	224	3.7277
WP_011243193.1	433	2088	539	3.8738
WP_011243194.1	754	3790	1035	3.6618
WP_011243195.1	181	900	248	3.6290
WP_011243196.1	635	3093	912	3.3914
WP_011243197.1	588	2945	796	3.6997
WP_011243198.1	430	2008	552	3.6377
WP_011243199.1	137	676	181	3.7348
WP_011243200.1	895	4402	1268	3.4716
WP_011243201.1	81	401	107	3.7477
WP_011243203.1	141	679	185	3.6703
WP_011243204.1	237	1163	325	3.5785
WP_011243205.1	175	839	230	3.6478
WP_011243206.1	128	600	148	4.0541
WP_011243207.1	380	1834	529	3.4669
WP_011243208.1	286	1441	381	3.7822
WP_011243209.1	254	1310	356	3.6798
WP_011243210.1	619	2907	836	3.4773
WP_011243211.1	588	2899	852	3.4026
WP_011243212.1	352	1690	471	3.5881
WP_011243213.1	459	2220	624	3.5577
WP_011243214.1	665	3506	907	3.8655
WP_011243215.1	392	1946	529	3.6786
WP_011243216.1	234	1092	322	3.3913
WP_011243217.1	211	1154	319	3.6176
WP_011243218.1	426	2029	561	3.6168
WP_011243219.1	125	608	170	3.5765
WP_011243220.1	353	1719	480	3.5812
WP_011243221.1	114	575	161	3.5714
WP_011243222.1	559	2779	785	3.5401
WP_011243223.1	162	806	231	3.4892
WP_011243225.1	796	3853	1133	3.4007
WP_011243227.1	496	2511	599	4.1920
WP_011243229.1	108	542	139	3.8993
WP_011243230.1	226	1133	316	3.5854
WP_011243231.1	327	1688	467	3.6146
WP_011243233.1	430	2153	581	3.7057
WP_011243234.1	202	1007	278	3.6223
WP_011243235.1	510	2622	741	3.5385
WP_011243236.1	200	1006	276	3.6449
WP_011243237.1	590	2774	781	3.5519
WP_011243239.1	310	1594	438	3.6393
WP_011243241.1	558	2759	773	3.5692
WP_011243243.1	360	1681	489	3.4376
WP_011243244.1	108	522	129	4.0465
WP_011243245.1	115	567	143	3.9650
WP_011243246.1	121	611	170	3.5941
WP_011243247.1	391	1910	531	3.5970
WP_011243248.1	909	4645	1249	3.7190
WP_011243249.1	255	1254	350	3.5829
WP_011243250.1	406	1861	582	3.1976
WP_011243251.1	241	1155	315	3.6667
WP_011243252.1	364	1761	493	3.5720
WP_011243253.1	334	1671	467	3.5782
WP_011243254.1	115	571	157	3.6369
WP_011243255.1	605	2997	862	3.4768
WP_011243256.1	377	1868	511	3.6556
WP_011243257.1	402	1991	557	3.5745
WP_011243258.1	56	273	74	3.6892
WP_011243260.1	187	922	250	3.6880
WP_011243261.1	276	1378	394	3.4975
WP_011243263.1	457	2422	588	4.1190
WP_011243264.1	447	2188	605	3.6165
WP_011243265.1	311	1566	467	3.3533
WP_011243266.1	438	2115	606	3.4901
WP_011243267.1	449	2245	625	3.5920
WP_011243269.1	220	1083	294	3.6837
WP_011243270.1	237	1145	336	3.4077
WP_011243271.1	666	3393	956	3.5492
WP_011243272.1	151	785	199	3.9447
WP_011243274.1	234	1186	327	3.6269
WP_011243275.1	297	1396	383	3.6449
WP_011243276.1	204	1042	270	3.8593
WP_011243277.1	237	1204	331	3.6375
WP_011243278.1	239	1312	372	3.5269
WP_011243279.1	363	1742	483	3.6066
WP_011243280.1	450	2149	639	3.3631
WP_011243281.1	372	1805	506	3.5672
WP_011243283.1	127	640	190	3.3684
WP_011243284.1	253	1292	317	4.0757
WP_011243285.1	386	1868	514	3.6342
WP_011243286.1	169	849	219	3.8767
WP_011243287.1	715	3559	948	3.7542
WP_011243288.1	230	1209	306	3.9510
WP_011243289.1	89	475	122	3.8934
WP_011243290.1	187	911	267	3.4120
WP_011243291.1	297	1479	423	3.4965
WP_011243292.1	76	373	121	3.0826
WP_011243293.1	153	770	214	3.5981
WP_011243294.1	249	1296	317	4.0883
WP_011243295.1	668	3230	870	3.7126
WP_011243296.1	417	1911	542	3.5258
WP_011243297.1	80	378	89	4.2472
WP_011243298.1	81	376	104	3.6154
WP_011243299.1	641	3156	871	3.6234
WP_011243300.1	78	388	97	4.0000
WP_011243301.1	117	602	162	3.7160
WP_011243302.1	287	1436	386	3.7202
WP_011243303.1	317	1570	457	3.4354
WP_011243304.1	262	1284	366	3.5082
WP_011243306.1	278	1344	393	3.4198
WP_011243308.1	368	1785	499	3.5772
WP_011243310.1	129	644	175	3.6800
WP_011243311.1	195	958	296	3.2365
WP_011243312.1	213	1024	302	3.3907
WP_011243314.1	387	2043	513	3.9825
WP_011243315.1	775	3906	1144	3.4143
WP_011243316.1	440	2110	631	3.3439
WP_011243317.1	140	670	191	3.5079
WP_011243319.1	242	1207	352	3.4290
WP_011243320.1	394	2005	520	3.8558
WP_011243321.1	325	1626	408	3.9853
WP_011243322.1	216	1082	298	3.6309
WP_011243323.1	157	799	232	3.4440
WP_011243324.1	376	1839	534	3.4438
WP_011243325.1	182	887	249	3.5622
WP_011243327.1	345	1623	457	3.5514
WP_011243328.1	438	2137	613	3.4861
WP_011243329.1	102	550	143	3.8462
WP_011243330.1	188	962	272	3.5368
WP_011243331.1	216	1022	289	3.5363
WP_011243332.1	117	580	150	3.8667
WP_011243334.1	837	4129	1185	3.4844
WP_011243336.1	229	1188	324	3.6667
WP_011243338.1	117	579	159	3.6415
WP_011243340.1	315	1542	451	3.4191
WP_011243342.1	459	2315	621	3.7279
WP_011243343.1	442	2195	604	3.6341
WP_011243344.1	220	1143	305	3.7475
WP_011243345.1	411	1995	559	3.5689
WP_011243346.1	445	2151	622	3.4582
WP_011243347.1	480	2459	660	3.7258
WP_011243348.1	147	724	204	3.5490
WP_011243349.1	589	2940	821	3.5810
WP_011243351.1	577	2836	791	3.5853
WP_011243353.1	203	1066	287	3.7143
WP_011243354.1	99	525	121	4.3388
WP_011243355.1	136	667	187	3.5668
WP_011243356.1	34	174	40	4.3500
WP_011243357.1	368	1805	501	3.6028
WP_011243358.1	74	375	98	3.8265
WP_011243359.1	276	1463	344	4.2529
WP_011243361.1	532	2572	707	3.6379
WP_011243362.1	79	383	99	3.8687
WP_011243363.1	277	1365	413	3.3051
WP_011243364.1	749	3885	1061	3.6616
WP_011243365.1	241	1258	323	3.8947
WP_011243366.1	113	532	141	3.7730
WP_011243368.1	195	1010	273	3.6996
WP_011243369.1	145	731	214	3.4159
WP_011243370.1	157	794	212	3.7453
WP_011243371.1	369	1743	461	3.7809
WP_011243372.1	278	1348	369	3.6531
WP_011243373.1	205	971	258	3.7636
WP_011243375.1	251	1268	323	3.9257
WP_011243378.1	209	1017	269	3.7807
WP_011243379.1	81	386	102	3.7843
WP_011243380.1	428	2134	627	3.4035
WP_011243381.1	364	1777	479	3.7098
WP_011243382.1	228	1121	322	3.4814
WP_011243383.1	100	522	170	3.0706
WP_011243384.1	351	1777	471	3.7728
WP_011243385.1	227	1109	352	3.1506
WP_011243386.1	413	1925	552	3.4873
WP_011243388.1	222	1016	291	3.4914
WP_011243390.1	229	1118	315	3.5492
WP_011243391.1	188	968	254	3.8110
WP_011243392.1	101	566	177	3.1977
WP_011243393.1	251	1269	349	3.6361
WP_011243394.1	335	1685	409	4.1198
WP_011243395.1	402	2030	567	3.5802
WP_011243396.1	232	1200	320	3.7500
WP_011243397.1	417	2151	638	3.3715
WP_011243398.1	636	3095	853	3.6284
WP_011243400.1	542	2619	738	3.5488
WP_011243401.1	282	1420	422	3.3649
WP_011243402.1	183	891	250	3.5640
WP_011243403.1	125	603	160	3.7687
WP_011243404.1	360	1838	467	3.9358
WP_011243405.1	72	356	102	3.4902
WP_011243406.1	380	1808	568	3.1831
WP_011243408.1	521	2584	709	3.6446
WP_011243409.1	320	1511	438	3.4498
WP_011243410.1	116	572	166	3.4458
WP_011243411.1	502	2541	702	3.6197
WP_011243412.1	127	626	172	3.6395
WP_011243413.1	325	1573	453	3.4724
WP_011243414.1	390	1901	510	3.7275
WP_011243416.1	109	549	148	3.7095
WP_011243417.1	266	1247	356	3.5028
WP_011243418.1	90	502	135	3.7185
WP_011243419.1	217	1039	290	3.5828
WP_011243420.1	80	384	95	4.0421
WP_011243421.1	133	693	206	3.3641
WP_011243422.1	332	1653	462	3.5779
WP_011243424.1	59	289	80	3.6125
WP_011243425.1	174	900	233	3.8627
WP_011243426.1	161	801	217	3.6912
WP_011243427.1	200	965	259	3.7259
WP_011243428.1	250	1198	335	3.5761
WP_011243429.1	152	772	202	3.8218
WP_011243430.1	463	2401	657	3.6545
WP_011243432.1	374	1773	484	3.6632
WP_011243433.1	288	1465	351	4.1738
WP_011243436.1	526	2520	689	3.6575
WP_011243437.1	383	1964	485	4.0495
WP_011243439.1	168	850	214	3.9720
WP_011243440.1	469	2302	667	3.4513
WP_011243444.1	88	448	102	4.3922
WP_011243445.1	104	580	147	3.9456
WP_011243446.1	347	1732	461	3.7570
WP_011243447.1	127	715	168	4.2560
WP_011243448.1	264	1283	330	3.8879
WP_011243449.1	112	542	139	3.8993
WP_011243451.1	471	2347	653	3.5942
WP_011243453.1	266	1359	383	3.5483
WP_011243454.1	299	1566	437	3.5835
WP_011243455.1	434	2084	570	3.6561
WP_011243456.1	484	2364	664	3.5602
WP_011243458.1	307	1499	375	3.9973
WP_011243459.1	727	3671	963	3.8120
WP_011243460.1	209	993	263	3.7757
WP_011243461.1	183	900	263	3.4221
WP_011243462.1	94	481	129	3.7287
WP_011243463.1	199	1091	262	4.1641
WP_011243464.1	75	355	97	3.6598
WP_011243465.1	398	1912	520	3.6769
WP_011243467.1	213	1117	315	3.5460
WP_011243468.1	467	2433	618	3.9369
WP_011243469.1	74	398	96	4.1458
WP_011243470.1	137	647	194	3.3351
WP_011243473.1	202	969	277	3.4982
WP_011243474.1	377	1742	513	3.3957
WP_011243475.1	292	1433	390	3.6744
WP_011243476.1	186	925	252	3.6706
WP_011243477.1	356	1687	469	3.5970
WP_011243479.1	259	1246	361	3.4515
WP_011243480.1	256	1274	367	3.4714
WP_011243481.1	347	1624	477	3.4046
WP_011243484.1	190	967	280	3.4536
WP_011243485.1	193	994	255	3.8980
WP_011243486.1	359	1679	477	3.5199
WP_011243487.1	105	485	126	3.8492
WP_011243488.1	316	1538	447	3.4407
WP_011243489.1	505	2424	655	3.7008
WP_011243490.1	180	872	244	3.5738
WP_011243492.1	158	773	220	3.5136
WP_011243493.1	81	362	92	3.9348
WP_011243497.1	705	3553	1010	3.5178
WP_011243498.1	161	772	210	3.6762
WP_011243499.1	161	772	207	3.7295
WP_011243500.1	67	355	102	3.4804
WP_011243502.1	252	1249	305	4.0951
WP_011243503.1	456	2312	623	3.7111
WP_011243504.1	112	560	153	3.6601
WP_011243505.1	332	1597	450	3.5489
WP_011243506.1	272	1323	371	3.5660
WP_011243509.1	63	331	95	3.4842
WP_011243511.1	209	1054	288	3.6597
WP_011243512.1	170	819	224	3.6562
WP_011243514.1	279	1370	397	3.4509
WP_011243515.1	314	1501	420	3.5738
WP_011243516.1	634	3259	790	4.1253
WP_011243517.1	379	1945	514	3.7840
WP_011243520.1	215	1066	305	3.4951
WP_011243521.1	362	1756	499	3.5190
WP_011243524.1	345	1614	449	3.5947
WP_011243525.1	249	1197	341	3.5103
WP_011243526.1	227	1165	298	3.9094
WP_011243527.1	613	2978	848	3.5118
WP_011243529.1	395	1997	553	3.6112
WP_011243530.1	277	1320	341	3.8710
WP_011243531.1	112	564	161	3.5031
WP_011243532.1	408	1960	547	3.5832
WP_011243533.1	72	367	94	3.9043
WP_011243534.1	378	1834	505	3.6317
WP_011243535.1	948	4797	1316	3.6451
WP_011243536.1	452	2128	618	3.4434
WP_011243538.1	120	633	165	3.8364
WP_011243539.1	113	529	150	3.5267
WP_011243540.1	102	487	120	4.0583
WP_011243541.1	334	1589	467	3.4026
WP_011243543.1	427	2070	576	3.5938
WP_011243544.1	357	1795	455	3.9451
WP_011243545.1	421	1996	566	3.5265
WP_011243546.1	534	2528	711	3.5556
WP_011243547.1	165	800	233	3.4335
WP_011243548.1	679	3303	938	3.5213
WP_011243549.1	486	2301	649	3.5455
WP_011243550.1	110	574	153	3.7516
WP_011243551.1	112	572	155	3.6903
WP_011243552.1	209	1053	307	3.4300
WP_011243553.1	264	1259	342	3.6813
WP_011243554.1	243	1187	329	3.6079
WP_011243555.1	403	2003	576	3.4774
WP_011243557.1	160	815	224	3.6384
WP_011243558.1	242	1199	333	3.6006
WP_011243560.1	91	450	119	3.7815
WP_011243561.1	251	1275	374	3.4091
WP_011243562.1	306	1482	433	3.4226
WP_011243563.1	464	2206	614	3.5928
WP_011243564.1	199	980	275	3.5636
WP_011243566.1	110	512	130	3.9385
WP_011243567.1	146	756	202	3.7426
WP_011243568.1	249	1230	309	3.9806
WP_011243571.1	856	4194	1209	3.4690
WP_011243573.1	75	377	109	3.4587
WP_011243574.1	256	1298	350	3.7086
WP_011243575.1	155	710	207	3.4300
WP_011243576.1	261	1287	370	3.4784
WP_011243577.1	396	2075	532	3.9004
WP_011243579.1	359	1746	488	3.5779
WP_011243580.1	353	1692	486	3.4815
WP_011243581.1	844	4384	1229	3.5671
WP_011243582.1	47	230	57	4.0351
WP_011243584.1	455	2225	634	3.5095
WP_011243585.1	163	818	221	3.7014
WP_011243587.1	393	1962	540	3.6333
WP_011243588.1	192	912	247	3.6923
WP_011243589.1	179	887	246	3.6057
WP_011243590.1	171	850	231	3.6797
WP_011243591.1	330	1661	454	3.6586
WP_011243592.1	141	735	196	3.7500
WP_011243593.1	448	2076	594	3.4949
WP_011243594.1	174	884	226	3.9115
WP_011243595.1	348	1758	444	3.9595
WP_011243597.1	86	451	130	3.4692
WP_011243598.1	208	1023	299	3.4214
WP_011243599.1	91	450	115	3.9130
WP_011243600.1	67	360	87	4.1379
WP_011243601.1	46	229	50	4.5800
WP_011243602.1	288	1410	391	3.6061
WP_011243603.1	345	1613	430	3.7512
WP_011243604.1	252	1218	324	3.7593
WP_011243605.1	106	529	164	3.2256
WP_011243606.1	55	290	76	3.8158
WP_011243608.1	338	1645	461	3.5683
WP_011243609.1	129	681	163	4.1779
WP_011243611.1	181	940	242	3.8843
WP_011243612.1	362	1700	499	3.4068
WP_011243613.1	491	2447	683	3.5827
WP_011243615.1	208	991	280	3.5393
WP_011243616.1	923	4675	1278	3.6581
WP_011243617.1	462	2289	646	3.5433
WP_011243618.1	338	1759	485	3.6268
WP_011243619.1	154	787	220	3.5773
WP_011243620.1	368	1758	517	3.4004
WP_011243622.1	250	1279	345	3.7072
WP_011243624.1	308	1569	402	3.9030
WP_011243625.1	478	2364	655	3.6092
WP_011243627.1	493	2495	686	3.6370
WP_011243628.1	142	611	177	3.4520
WP_011243630.1	74	352	114	3.0877
WP_011243631.1	158	854	197	4.3350
WP_011243632.1	382	1846	490	3.7673
WP_011243633.1	374	1815	520	3.4904
WP_011243634.1	534	2723	743	3.6649
WP_011243635.1	578	2846	820	3.4707
WP_011243636.1	347	1727	459	3.7625
WP_011243638.1	363	1798	457	3.9344
WP_011243639.1	129	634	179	3.5419
WP_011243640.1	241	1171	330	3.5485
WP_011243641.1	457	2407	625	3.8512
WP_011243642.1	290	1516	413	3.6707
WP_011243645.1	262	1482	344	4.3081
WP_011243646.1	133	675	206	3.2767
WP_011243647.1	292	1390	404	3.4406
WP_011243648.1	289	1419	388	3.6572
WP_011243650.1	723	3571	936	3.8152
WP_011243652.1	317	1527	435	3.5103
WP_011243653.1	166	864	227	3.8062
WP_011243654.1	139	698	178	3.9213
WP_011243655.1	249	1257	346	3.6329
WP_011243656.1	116	567	165	3.4364
WP_011243657.1	180	895	259	3.4556
WP_011243658.1	311	1533	422	3.6327
WP_011243659.1	144	738	215	3.4326
WP_011243660.1	391	1907	509	3.7466
WP_011243661.1	172	853	252	3.3849
WP_011243662.1	543	2625	725	3.6207
WP_011243663.1	205	1021	291	3.5086
WP_011243664.1	93	451	116	3.8879
WP_011243665.1	368	1849	470	3.9340
WP_011243666.1	796	3983	1114	3.5754
WP_011243668.1	185	918	265	3.4642
WP_011243669.1	514	2625	713	3.6816
WP_011243670.1	110	582	141	4.1277
WP_011243671.1	213	1059	299	3.5418
WP_011243672.1	107	484	128	3.7812
WP_011243673.1	150	781	195	4.0051
WP_011243674.1	326	1621	425	3.8141
WP_011243675.1	464	2232	593	3.7639
WP_011243676.1	314	1581	411	3.8467
WP_011243677.1	132	716	216	3.3148
WP_011243678.1	612	2962	820	3.6122
WP_011243679.1	200	978	293	3.3379
WP_011243680.1	387	2020	535	3.7757
WP_011243681.1	435	2217	663	3.3439
WP_011243682.1	211	1056	284	3.7183
WP_011243684.1	279	1453	415	3.5012
WP_011243685.1	349	1652	480	3.4417
WP_011243686.1	941	4900	1319	3.7149
WP_011243687.1	143	715	216	3.3102
WP_011243688.1	432	2085	643	3.2426
WP_011243689.1	222	1128	302	3.7351
WP_011243690.1	258	1217	332	3.6657
WP_011243691.1	209	1017	293	3.4710
WP_011243692.1	199	992	286	3.4685
WP_011243693.1	525	2641	692	3.8165
WP_011243694.1	408	2007	558	3.5968
WP_011243695.1	161	790	229	3.4498
WP_011243696.1	185	901	264	3.4129
WP_011243698.1	494	2465	659	3.7405
WP_011243699.1	443	2304	601	3.8336
WP_011243700.1	324	1570	434	3.6175
WP_011243701.1	171	852	252	3.3810
WP_011243702.1	123	644	149	4.3221
WP_011243703.1	30	151	34	4.4412
WP_011243704.1	484	2474	688	3.5959
WP_011243705.1	531	2647	740	3.5770
WP_011243706.1	185	951	280	3.3964
WP_011243708.1	86	435	136	3.1985
WP_011243709.1	472	2301	647	3.5564
WP_011243710.1	192	946	261	3.6245
WP_011243711.1	574	2816	760	3.7053
WP_011243713.1	125	597	169	3.5325
WP_011243714.1	187	943	264	3.5720
WP_011243715.1	444	2228	609	3.6585
WP_011243717.1	109	530	158	3.3544
WP_011243718.1	594	2803	786	3.5662
WP_011243719.1	1263	6303	1727	3.6497
WP_011243720.1	173	815	222	3.6712
WP_011243721.1	249	1280	355	3.6056
WP_011243724.1	115	579	157	3.6879
WP_011243725.1	203	1024	287	3.5679
WP_011243726.1	327	1607	454	3.5396
WP_011243727.1	244	1184	310	3.8194
WP_011243728.1	240	1178	323	3.6471
WP_011243729.1	503	2585	667	3.8756
WP_011243730.1	694	3567	989	3.6067
WP_011243733.1	65	325	106	3.0660
WP_011243735.1	69	338	99	3.4141
WP_011243736.1	407	1912	524	3.6489
WP_011243737.1	148	703	199	3.5327
WP_011243738.1	149	736	220	3.3455
WP_011243739.1	229	1119	309	3.6214
WP_011243740.1	253	1265	350	3.6143
WP_011243741.1	437	2181	600	3.6350
WP_011243743.1	398	2004	558	3.5914
WP_011243744.1	217	1109	309	3.5890
WP_011243745.1	399	1915	537	3.5661
WP_011243746.1	186	967	284	3.4049
WP_011243747.1	317	1543	457	3.3764
WP_011243748.1	269	1360	332	4.0964
WP_011243749.1	504	2496	710	3.5155
WP_011243750.1	184	944	280	3.3714
WP_011243751.1	146	754	216	3.4907
WP_011243752.1	257	1333	357	3.7339
WP_011243753.1	368	1851	517	3.5803
WP_011243754.1	181	897	258	3.4767
WP_011243755.1	410	2057	538	3.8234
WP_011243756.1	375	1899	504	3.7679
WP_011243757.1	255	1285	346	3.7139
WP_011243758.1	382	1997	508	3.9311
WP_011243759.1	172	916	236	3.8814
WP_011243761.1	848	4358	1160	3.7569
WP_011243762.1	788	4088	1096	3.7299
WP_011243763.1	447	2336	596	3.9195
WP_011243764.1	451	2319	624	3.7163
WP_011243766.1	121	611	184	3.3207
WP_011243767.1	78	413	130	3.1769
WP_011243769.1	125	636	175	3.6343
WP_011243770.1	471	2293	616	3.7224
WP_011243771.1	158	804	214	3.7570
WP_011243774.1	110	572	151	3.7881
WP_011243775.1	117	602	162	3.7160
WP_011243776.1	424	2085	552	3.7772
WP_011243777.1	210	1028	277	3.7112
WP_011243778.1	273	1348	373	3.6139
WP_011243780.1	388	1875	545	3.4404
WP_011243781.1	325	1584	443	3.5756
WP_011243783.1	396	2098	576	3.6424
WP_011243784.1	354	1730	409	4.2298
WP_011243786.1	246	1201	334	3.5958
WP_011243787.1	200	1034	314	3.2930
WP_011243789.1	728	3538	978	3.6176
WP_011243790.1	187	892	239	3.7322
WP_011243791.1	194	1035	273	3.7912
WP_011243792.1	223	1125	318	3.5377
WP_011243793.1	114	593	130	4.5615
WP_011243794.1	235	1138	329	3.4590
WP_011243795.1	107	552	152	3.6316
WP_011243797.1	208	1061	273	3.8864
WP_011243798.1	400	1970	532	3.7030
WP_011243799.1	107	586	168	3.4881
WP_011243800.1	116	538	163	3.3006
WP_011243801.1	137	648	191	3.3927
WP_011243802.1	531	2687	655	4.1023
WP_011243803.1	493	2379	660	3.6045
WP_011243804.1	777	3665	1015	3.6108
WP_011243805.1	290	1461	407	3.5897
WP_011243806.1	390	1863	526	3.5418
WP_011243807.1	273	1364	395	3.4532
WP_011243808.1	366	1747	470	3.7170
WP_011243809.1	254	1246	342	3.6433
WP_011243811.1	176	834	233	3.5794
WP_011243813.1	265	1347	383	3.5170
WP_011243815.1	218	1112	291	3.8213
WP_011243816.1	195	1047	251	4.1713
WP_011243817.1	541	2844	664	4.2831
WP_011243818.1	315	1545	409	3.7775
WP_011243820.1	318	1588	404	3.9307
WP_011243821.1	117	571	144	3.9653
WP_011243822.1	358	1855	494	3.7551
WP_011243823.1	159	806	220	3.6636
WP_011243824.1	353	1702	486	3.5021
WP_011243825.1	476	2352	611	3.8494
WP_011243827.1	178	883	236	3.7415
WP_011243828.1	202	975	273	3.5714
WP_011243829.1	222	1039	313	3.3195
WP_011243830.1	171	778	223	3.4888
WP_011243831.1	261	1264	355	3.5606
WP_011243832.1	506	2571	685	3.7533
WP_011243833.1	175	904	258	3.5039
WP_011243834.1	145	749	197	3.8020
WP_011243835.1	171	844	241	3.5021
WP_011243836.1	254	1238	345	3.5884
WP_011243837.1	210	1049	298	3.5201
WP_011243838.1	273	1339	368	3.6386
WP_011243839.1	122	602	165	3.6485
WP_011243840.1	749	3675	1107	3.3198
WP_011243841.1	294	1429	430	3.3233
WP_011243842.1	157	778	215	3.6186
WP_011243843.1	307	1411	410	3.4415
WP_011243845.1	313	1498	411	3.6448
WP_011243846.1	251	1247	369	3.3794
WP_011243847.1	276	1381	343	4.0262
WP_011243848.1	105	562	146	3.8493
WP_011243849.1	625	3070	880	3.4886
WP_011243850.1	402	2005	546	3.6722
WP_011243851.1	240	1126	309	3.6440
WP_011243852.1	157	773	207	3.7343
WP_011243853.1	327	1550	437	3.5469
WP_011243855.1	185	916	241	3.8008
WP_011243856.1	158	768	191	4.0209
WP_011243857.1	1000	4964	1554	3.1943
WP_011243859.1	278	1535	395	3.8861
WP_011243860.1	186	980	283	3.4629
WP_011243861.1	152	752	214	3.5140
WP_011243862.1	388	1827	538	3.3959
WP_011243864.1	184	908	247	3.6761
WP_011243865.1	476	2382	686	3.4723
WP_011243866.1	152	736	199	3.6985
WP_011243867.1	112	537	151	3.5563
WP_011243868.1	242	1153	332	3.4729
WP_011243869.1	770	3798	1095	3.4685
WP_011243870.1	81	369	103	3.5825
WP_011243871.1	357	1789	504	3.5496
WP_011243872.1	202	945	265	3.5660
WP_011243873.1	106	506	133	3.8045
WP_011243874.1	239	1213	348	3.4856
WP_011243875.1	392	1890	504	3.7500
WP_011243876.1	129	628	172	3.6512
WP_011243877.1	235	1134	316	3.5886
WP_011243878.1	115	539	152	3.5461
WP_011243880.1	153	793	219	3.6210
WP_011243882.1	228	1139	299	3.8094
WP_011243883.1	199	992	264	3.7576
WP_011243884.1	177	900	274	3.2847
WP_011243886.1	438	2233	617	3.6191
WP_011243887.1	126	627	163	3.8466
WP_011243889.1	221	1075	304	3.5362
WP_011243890.1	251	1256	360	3.4889
WP_011243891.1	213	1007	300	3.3567
WP_011243892.1	280	1362	380	3.5842
WP_011243893.1	449	2219	611	3.6318
WP_011243894.1	240	1149	319	3.6019
WP_011243895.1	474	2312	626	3.6933
WP_011243897.1	236	1185	316	3.7500
WP_011243899.1	465	2450	630	3.8889
WP_011243900.1	232	1155	336	3.4375
WP_011243901.1	755	3783	1086	3.4834
WP_011243902.1	305	1472	409	3.5990
WP_011243903.1	287	1336	391	3.4169
WP_011243905.1	167	873	254	3.4370
WP_011243906.1	70	348	103	3.3786
WP_011243907.1	217	1139	295	3.8610
WP_011243908.1	398	1923	547	3.5155
WP_011243910.1	232	1192	332	3.5904
WP_011243911.1	218	1067	298	3.5805
WP_011243912.1	157	801	231	3.4675
WP_011243913.1	321	1601	443	3.6140
WP_011243915.1	354	1693	488	3.4693
WP_011243916.1	206	1027	269	3.8178
WP_011243917.1	446	2154	650	3.3138
WP_011243918.1	414	1948	564	3.4539
WP_011243919.1	151	761	204	3.7304
WP_011243920.1	399	1903	528	3.6042
WP_011243921.1	313	1551	383	4.0496
WP_011243922.1	307	1501	380	3.9500
WP_011243923.1	253	1246	372	3.3495
WP_011243924.1	237	1153	333	3.4625
WP_011243925.1	645	3208	898	3.5724
WP_011243926.1	306	1522	439	3.4670
WP_011243928.1	202	933	253	3.6877
WP_011243929.1	72	351	97	3.6186
WP_011243930.1	526	2466	696	3.5431
WP_011243931.1	230	1065	318	3.3491
WP_011243932.1	466	2171	608	3.5707
WP_011243933.1	410	1810	515	3.5146
WP_011243934.1	300	1588	410	3.8732
WP_011243935.1	183	855	260	3.2885
WP_011243936.1	124	635	184	3.4511
WP_011243937.1	298	1439	393	3.6616
WP_011243939.1	466	2304	659	3.4962
WP_011243941.1	462	2261	656	3.4466
WP_011243942.1	518	2471	674	3.6662
WP_011243943.1	213	1029	314	3.2771
WP_011243945.1	256	1282	354	3.6215
WP_011243946.1	634	3000	816	3.6765
WP_011243947.1	288	1345	369	3.6450
WP_011243950.1	232	1076	308	3.4935
WP_011243951.1	417	2000	559	3.5778
WP_011243952.1	426	2072	562	3.6868
WP_011243953.1	477	2399	637	3.7661
WP_011243954.1	424	2181	593	3.6779
WP_011243955.1	362	1853	507	3.6548
WP_011243957.1	292	1528	403	3.7916
WP_011243958.1	316	1481	413	3.5860
WP_011243959.1	210	1038	304	3.4145
WP_011243960.1	171	855	219	3.9041
WP_011243962.1	359	1780	483	3.6853
WP_011243963.1	112	542	142	3.8169
WP_011243964.1	113	536	153	3.5033
WP_011243965.1	264	1232	346	3.5607
WP_011243967.1	211	1058	282	3.7518
WP_011243968.1	535	2592	762	3.4016
